Voyage ID,Vessel name,Voyage ship place where vessel registered ,Voyage itinerary imputed port where began (ptdepimp) place,Voyage itinerary imputed principal place of slave purchase (mjbyptimp) ,Voyage itinerary imputed principal port of slave disembarkation (mjslptimp) place,Total embarked,Year of arrival at port of disembarkation,Slaves arrived at 1st port,Percent men,Percent women,Percent children,Mortality rate,Captain's name,Resistance label
48986,NS da Conceição e S Francisco Xavier,,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",,1692,,,,,,"Souza, Antônio Fernandes de",
48987,NS da Conceição S Antônio e Almas,,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",,1692,,,,,,"Marralheiro, Jerônimo Fernandes",
48988,NS da Guia,,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",,1692,,,,,,"Cabral, Francisco Teixeira",
48989,S Antônio e Almas,,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",,1692,,,,,,"Araújo, Gaspar Barbosa de",
48990,Sacramento e Almas,,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",,1692,,,,,,"Pintado, Domingos de Souza",
48991,NS do Amparo e S Francisco Xavier,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1693,,,,,,"Magalhães, Frutuoso de",
48992,NS do Vale,,Rio de Janeiro,Costa da Mina,Rio de Janeiro,,1724,,,,,,"Moz, Bartolomeu",
48994,S Antônio e Almas,,Rio de Janeiro,Luanda,Rio de Janeiro,,1724,,,,,,"Fonseca, Sebastião da Cunha",
48995,S Cruz da Piedade,,Rio de Janeiro,Luanda,Rio de Janeiro,,1724,,,,,,"Agenor, Francisco",
48996,NS da Boa Hora e Almas,,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",,1696,,,,,,"Francisco, Miguel",
48998,Atalante,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1817,190,,,,0.18,"Fernandes, José Antônio",
48999,Atalante,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1817,,,,,,"Santos, Fernando Bruno dos",
49000,NS da Conceição e Sr dos Passos,,"Bahia, port unspecified","West Central Africa and St. Helena, port unspecified","Bahia, port unspecified",,1817,410,,,,,"Medões, Bernardo da Silva<br/> Queiróz, Manoel Marques da Rocha",
49001,Adamastor,,Rio de Janeiro,Benguela,Rio de Janeiro,,1820,,,,,,"Seixas, Valeriano José de",
49002,Patrocínio,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1820,,,,,,"SIlva, Manoel Francisco da",
49003,Amazona,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1820,,,,,,"Salazar, Manoel Ferreira",
49004,Mariana,,Rio de Janeiro,Quilimane,Rio de Janeiro,500,1820,,,,,,"Domingues, Jerônimo",
49005,Feliz Americano,,Rio de Janeiro,Quilimane,Rio de Janeiro,426,1820,,,,,,"Faria, Joaquim Pires",
49006,Duque de Bragança,,Rio de Janeiro,Mozambique,Rio de Janeiro,510,1820,330,,,,0.55,"Cunha, Eusébio José da",
49007,Mercúrio,,Rio de Janeiro,Benguela,Rio de Janeiro,,1820,,,,,,"Martins, Francisco José",
49008,Ulisses,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1820,,,,,,"Viana, Pedro José Correa",
49009,Vitória,,Rio de Janeiro,Madagascar,Rio de Janeiro,,1820,,,,,,"Santos, Manoel Cardoso dos<br/> Araújo, José Caetano de",
49010,Mercantil,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Silva, Jacob Leandro da",
49011,Boa Harmonia,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Viana, José Pinto de Araújo",
49012,União Feliz,,Rio de Janeiro,Madagascar,Rio de Janeiro,,1820,,,,,,"Teixeira, Jacinto Alves",
49013,Esgueira,,Rio de Janeiro,Quilimane,Rio de Janeiro,434,1820,,,,,,"Santos, Joaquim dos",
49014,Leopoldina,,Rio de Janeiro,Quilimane,Rio de Janeiro,422,1820,,,,,,"Góes, Manoel de Souza",
49015,General Silveira,,Rio de Janeiro,Quilimane,Rio de Janeiro,425,1820,,,,,,"Gonçalves, Joaquim José<br/> Santos, José Vieira dos<br/> Gonçalves, Joaquim José",
49016,Aventureiro da América,,Rio de Janeiro,Benguela,Rio de Janeiro,,1820,,,,,,"Maia, Domingos Manoel Rodrigues<br/> Martins, Francisco José",
49017,S Rosa,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1820,,,,,,"Araújo, Tomás Raimundo Rodrigues de",
49018,Reino do Brasil,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1820,,,,,,"Silva, Joaquim Henriques da",
49019,Esperança,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Fogaça, José Joaquim",
49020,S José Diligente,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Santos, José Maria dos",
49021,Pastora de Lima,,Rio de Janeiro,Quilimane,Rio de Janeiro,,1820,,,,,,"Castro, Nicolau Joaquim de",
49022,Grão Penedo,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1820,,,,,,"Oliveira, Sérgio Ferreira de",
49023,S José Diligente Vulcano,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Oliveira, José Malaquias de",
49024,Voador,,Rio de Janeiro,Madagascar,Rio de Janeiro,,1820,,,,,,"Luz, José Joaquim da",
49025,S Antônio Destemido,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Silva, José Leite da",
49026,Feliz Dias,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,,1820,,,,,,"Pereira, Albino Mariano dos Santos",
49027,NS do Livramento Telêmaco,,Rio de Janeiro,Benguela,Rio de Janeiro,,1820,,,,,,"Ribeiro, Antônio Coelho",
49028,Amizade,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Costa, Silvestre Manoel Pereira da",
49029,Ligeiro,,Rio de Janeiro,Benguela,Rio de Janeiro,,1820,,,,,,"Garcia, Francisco Correa<br/> Coelho, Bernardino José",
49030,Amália,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Batalha, Luís Antônio",
49031,Mariana Dáfne,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Pereira, Anacleto de Jesus",
49032,S Pedro do Sul,,Rio de Janeiro,Benguela,Rio de Janeiro,,1820,,,,,,"Lima, José Joaquim de",
49033,Luís,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Silva, Caetano Alberto da",
49034,Bela Americana,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Pereira, Francisco Manoel<br/> Fernandes, José Antônio",
49035,General Rêgo,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Alcântara, Marcelino José de",
49036,Urânia,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Silva, José Pinto Ribeiro da",
49037,Imperador Feliz,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Pereira, Francisco Manoel<br/> Lisboa, José Antônio",
49038,Despique,,Rio de Janeiro,Madagascar,Rio de Janeiro,468,1820,,,,,,"Souza, Luís Inácio de",
49039,Aurora do Cabo,,Rio de Janeiro,Quilimane,Rio de Janeiro,450,1820,,,,,,"Souza, Francisco José de<br/> Lemos, José Manoel de",
49040,Mariana,,Rio de Janeiro,Madagascar,Rio de Janeiro,,1820,,,,,,"Domingues, Jerônimo",
49041,Polifemo,,Rio de Janeiro,Mozambique,Rio de Janeiro,,1820,,,,,,"Blanchart, Manoel Pereira de Souza",
49042,Adamastor,,Rio de Janeiro,Benguela,Rio de Janeiro,,1820,,,,,,"Seixas, Valeriano José de",
49043,Feliz Eugênia,,Rio de Janeiro,Madagascar,Rio de Janeiro,,1820,,,,,,"Fogaça, Antônio Gomes",
49044,Triunfo do Brasil,,Rio de Janeiro,Madagascar,Rio de Janeiro,,1820,,,,,,"Carrilho, João Rodrigues",
49045,Feliz Americano,,Rio de Janeiro,Quilimane,Rio de Janeiro,432,1820,,,,,,"Henriques, João Militão",
49046,Voador,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1820,,,,,,"Figueiredo, João Macário da Silva",
49047,Mercantil,,Rio de Janeiro,Luanda,Rio de Janeiro,,1820,,,,,,"Silva, Jacob Leandro da",
49048,Ulisses,,"Southeast Brazil, port unspecified",Madagascar,Rio de Janeiro,,1820,,,,,,"Viana, Pedro José Correa",
49049,Flor do Brasil,,"Brazil, port unspecified",Madagascar,Rio de Janeiro,,1820,,,,,,"Silva, José Emídio Pacheco da",
49050,Golfinho,,Rio de Janeiro,Ambriz,Rio de Janeiro,,1820,,,,,,"Fonseca, Manoel Joaquim da",
49051,Aurora do Cabo,,Rio de Janeiro,Mozambique,Rio de Janeiro,401,1818,,,,,,"Henriques, João Militão",
49052,Amazona,,"Southeast Brazil, port unspecified",Ambriz,Rio de Janeiro,489,1825,487,,,,0.0,"Santos, José Rodrigues dos",
49053,Mariana,,Rio de Janeiro,Quilimane,Rio de Janeiro,556,1827,459,,,,0.17,"Maia, José Ferreira",
49055,Bom Jesus dos Martírios,,Rio de Janeiro,Gabon,Rio de Janeiro,110,1811,107,,,,0.03,"Costa, Manoel Antônio da",
49056,Leão,,Rio de Janeiro,Princes Island,Rio de Janeiro,212,1811,162,,,,0.24,"Silva, Caetano Alberto da",
49057,S José Arlequim,,Rio de Janeiro,Bonny,Rio de Janeiro,516,1811,317,,,,0.39,"Pientenauzer, Firmo Antônio",
49058,Fiança,,Rio de Janeiro,Luanda,Rio de Janeiro,,1812,,,,,,"Silva, Joaquim Manoel da",
49059,Flor do Mar,,Rio de Janeiro,Luanda,Rio de Janeiro,462,1812,404,,,,0.13,"Gonçalves, Joaquim Manoel",
49060,Nova Aurora,,Rio de Janeiro,Cabinda,Rio de Janeiro,289,1812,285,,,,0.01,"Santos, Belchior José dos<br/> Mourão, Joaquim Martins",
49062,Pérola do Norte,,Rio de Janeiro,Benguela,Rio de Janeiro,47,1812,,,,,,"Alfena, Manoel Xavier<br/> Ribeiro, Francisco de Oliveira",
49063,Protetor,,"Bahia, port unspecified",Luanda,Rio de Janeiro,397,1812,246,,,,0.38,"Freitas, Gregório José Ribeiro de",
49064,Providente,,Rio de Janeiro,Inhambane,Rio de Janeiro,247,1812,229,,,,0.07,"Domingos, Jerônimo<br/> Cristóvão, João",
49065,S Pedro do Sul,,Rio de Janeiro,Congo River,Rio de Janeiro,,1812,,,,,,"Santos, Félix José dos",
49066,Sete de Março,,Rio de Janeiro,Cabinda,Rio de Janeiro,238,1812,237,,,,0.0,"Caldas, Manoel José<br/> Seborro, Manoel Joaquim",
49067,Vasco da Gama,,Rio de Janeiro,Congo River,Rio de Janeiro,305,1812,303,,,,0.01,"Couto, João Batista do",
49068,Vulcano,,Rio de Janeiro,Luanda,Rio de Janeiro,,1812,,,,,,"Silva, José Leite da",
49069,Bonfim,,Rio de Janeiro,Luanda,Rio de Janeiro,,1813,,,,,,"Batalha, Luís Antônio",
49070,Canoa,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1813,,,,,,"Ferreira, Francisco Pedro",
49071,Levante,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1813,,,,,,"Paiane, Diogo",
49072,Ligeiro,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1813,,,,,,"Fernardes, Francisco José",
49073,Famoso Ateneu,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1814,,,,,,"Fogaça, Antônio Gomes",
49074,Bela Africana,,Sao Tome,Princes Island,Rio de Janeiro,,1814,,,,,,"Freitas, João Antônio de",
49075,Carolina,,Rio de Janeiro,Mozambique,Rio de Janeiro,,1814,,,,,,"Santos, Casemiro Lúcio dos",
49076,Carolina do Sul,,Rio de Janeiro,Luanda,Rio de Janeiro,539,1814,498,,,,0.08,"Pereira, Tristão de Souza<br/> Barroso, Tristão Cipriano",
49077,Diligência,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1814,,,,,,"Blanchart, Manoel Pereira de Souza",
49078,Diligente,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1814,,,,,,"Magalhães, Francisco de Melo de",
49079,Esgueira,,Rio de Janeiro,Madagascar,Rio de Janeiro,,1814,,,,,,"Domingues, Jerônimo",
49080,Especulador,,"Southeast Brazil, port unspecified",Sao Tome,Rio de Janeiro,,1814,,,,,,"Mendes, Tomás de Souza",
49081,NS do Livramento,,Rio de Janeiro,Benguela,Rio de Janeiro,541,1814,511,,,,0.06,"Santos, Manoel Francisco dos",
49082,Lusitânia,,Rio de Janeiro,Cabinda,Rio de Janeiro,767,1814,,,,,,"Silva, Manoel Pacheco da",
49083,Pérola do Norte,,Rio de Janeiro,Benguela,Rio de Janeiro,,1814,,,,,,"Ribeiro, Francisco de Oliveira",
49084,S Rosa,,Rio de Janeiro,Cabinda,Rio de Janeiro,319,1814,312,,,,0.05,"Sá, Teodoro José de",
49085,Caçador,,Rio de Janeiro,Luanda,Rio de Janeiro,,1815,,,,,,"Santos, Félix José dos",
49086,Duarte Pacheco,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1816,,,,,,,
49087,Pérola do Norte,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1816,,,,,,"Silva, Jose Leite da",
49089,Feliz Carlota,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1817,,,,,,"Garcia, Francisco Correa<br/> Sampaio, Francisco Correa",
49090,Ligeiro,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1817,,,,,,"Pientenauzer, Firmo Antônio",
49091,Luís,,Rio de Janeiro,Luanda,Rio de Janeiro,,1817,,,,,,"Lima, Augusto Antão de<br/> Rocha, José Manoel Moitinho da",
49092,Caçador,,Rio de Janeiro,Luanda,Rio de Janeiro,,1818,,,,,,"Fontes, João Joaquim de Souza",
49093,Duque de Bragança,,Rio de Janeiro,Mozambique,Rio de Janeiro,,1818,,,,,,"Souza, Luís Inácio de",
49094,Golfinho,,"Southeast Brazil, port unspecified",Cabinda,Rio de Janeiro,,1818,,,,,,"Fonseca, Manoel Joaquim da",
49095,Polifemo,,Rio de Janeiro,Cabinda,Rio de Janeiro,,1818,,,,,,"Dias, Manoel José",
49096,Resolução,,Rio de Janeiro,Madagascar,Rio de Janeiro,405,1818,,,,,,"Castro, Nicolau Joaquim de",
49097,Amizade,,Rio de Janeiro,Luanda,Rio de Janeiro,,1819,,,,,,"Magalhães, João de Melo",
49098,Luís,,Rio de Janeiro,Luanda,Rio de Janeiro,,1819,,,,,,"Melquiades, Leandro Jacques<br/> Almeida, Francisco Gomes de",
49099,Adamastor,,Rio de Janeiro,Benguela,Rio de Janeiro,509,1821,,,,,,"Seixas, Valeriano José de",
49100,Zéfiro,,Rio de Janeiro,Quilimane,Rio de Janeiro,448,1821,,,,,,"Lisboa, José Antônio de Freitas<br/> Pitada, José Antônio Moreira de Melo",
49101,Conde dos Arcos,,Rio de Janeiro,Quilimane,Rio de Janeiro,402,1823,345,,,,0.14,"Pederneira, Manoel Pereira",
49102,Ligeiro,,Rio de Janeiro,Cabinda,Rio de Janeiro,408,1823,384,,,,0.06,"Moraes, José de",
49103,S José Diligente,,"Southeast Brazil, port unspecified",Cabinda,Rio de Janeiro,476,1823,452,,,,0.05,"Branco, Antônio Rodrigues",
49104,NS do Baluarte,,Rio de Janeiro,Quilimane,Rio de Janeiro,335,1823,287,,,,0.14,"Vieira, Manoel",
49105,Bom Jesus Triunfo,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,565,1825,521,,,,0.08,"Marques, José Gregório Maria",
49106,Leão,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,455,1825,448,,,,0.02,"Cunha, Ricardo Xavier da",
49107,Africano Constitucional,,"Southeast Brazil, port unspecified",Quilimane,Rio de Janeiro,750,1826,627,,,,0.16,"Monteiro, Alexandre Correa Cardoso",
49108,Bela Americana,,"Southeast Brazil, port unspecified",Ambriz,Rio de Janeiro,418,1826,396,,,,0.05,"Fontes, José Maria Pereira",
49109,Eugênia,,"Southeast Brazil, port unspecified",Quilimane,Rio de Janeiro,,1826,,,,,,"Domingues, Jerônimo",
49110,Júpiter,,Rio de Janeiro,Congo River,Rio de Janeiro,398,1826,398,,,,0.0,"Afonso, Antônio Manoel",
49111,Luís de Camões,,Rio de Janeiro,Benguela,Rio de Janeiro,587,1826,572,,,,0.03,"Santos, José Antônio dos",
49112,Mercantil,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,730,1826,724,,,,0.01,"Marques, Gregório Maria",
49113,Nova Sociedade,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,401,1826,366,,,,0.09,"Lopes, João Crisóstomo Rodrigues",
49114,Oriente,,"Southeast Brazil, port unspecified",Congo River,Rio de Janeiro,229,1826,225,,,,0.02,,
49115,Polifemo,,"Southeast Brazil, port unspecified",Cabinda,Rio de Janeiro,483,1826,,,,,,"Lopes, Francisco da Silva",
49116,Sete de Março,,"Southeast Brazil, port unspecified",Madagascar,Rio de Janeiro,722,1826,646,,,,0.11,"Rodrigues, Francisco de Paula",
49117,Trajano,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,445,1826,432,,,,0.03,"Viana, João",
49118,Bom Jesus Triunfante,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,550,1827,499,,,,0.09,"Raposo, Antônio Joaquim da Silva",
49119,Altivo,,"Pernambuco, port unspecified",Luanda,Rio de Janeiro,372,1828,368,,,,0.01,"Carvão, Tomás José",
49120,Arsênia,,Rio de Janeiro,Malembo,Rio de Janeiro,239,1828,236,,,,0.01,"Carneiro, Francisco Luís",
49121,Boa União,,"Pernambuco, port unspecified",Luanda,Rio de Janeiro,397,1828,371,,,,0.07,"Ferreira, José da Rosa",
49122,Camões,,Rio de Janeiro,Luanda,Rio de Janeiro,,1828,,,,,,"Feijó, José Joaquim Souza",
49123,Comerciante,,Rio de Janeiro,Luanda,Rio de Janeiro,451,1828,444,,,,0.02,"Pacheco, José Jacinto",
49124,Estrela do Cabo,,Rio de Janeiro,Luanda,Rio de Janeiro,496,1828,463,,,,0.07,"Santos, José Vitorino dos",
49125,Paula,,Rio de Janeiro,Congo River,Rio de Janeiro,279,1828,277,,,,0.01,"Neves, Maximiliano José das",
49126,Santana Flor de Luanda,,Rio de Janeiro,Ambriz,Rio de Janeiro,390,1828,385,,,,0.01,"Abreu, Luís da Silva",
49128,Lucrécia,,Rio de Janeiro,Cabinda,Rio de Janeiro,292,1829,180,,,,0.03,"Barros, Faustino José de",
49129,Nove de Janeiro,,"Southeast Brazil, port unspecified",Madagascar,Rio de Janeiro,591,1829,513,,,,0.13,"Lontra, Rafael Inácio da Fonseca",
49130,Pedroso,,"Southeast Brazil, port unspecified","Africa., port unspecified",Rio de Janeiro,150,1829,,,,,,,
49131,Bom Jesus de Bouças,,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",,1775,,,,0.0,,"Teixeira, Antônio José",
49134,NS da Boa Viagem e Três Reis Magos,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1776,447,,,,,"Lucena, Francisco José",
49135,NS da Boa Viagem e Santana,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,,1775,,,,0.0,,"Fontes, João Francisco",
49136,S José e NS da Conceição,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1775,381,,,0.02591,,"Souto, Antônio de",
49137,NS da Conceição e Santana,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1775,359,,,0.00539,,"Medeiros, Manoel de",
49138,NS da Conceição S Antônio e Almas,,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",,1775,271,,,0.0,,"Viana, Paulo Cardoso",
49139,NS da Conceição e S Francisco,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1775,,,,0.0,,"Fonseca, Pedro José da",
49140,NS da Conceição S Antônio e Almas,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1775,423,,,0.00235,,"Carvalho, Antônio de",
49141,NS da Conceição S Antônio e Almas,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1775,336,,,0.0,,"Guimarães, Francisco Carvalho",
49142,NS da Conceição S Antônio e Almas,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,,1775,,,,0.00316,,"Chelas, Antônio José",
49143,NS de Guadalupe,,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",,1775,415,,,0.0,,"Jardim, José Gomes",
49144,NS da Lapa e S Antônio,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1775,,,,0.0,,"Oliveira, Antônio de Melo de",
49145,NS da Lapa e S Antônio,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1775,,,,0.0,,,
49167,NS da Piedade e Almas,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,,1775,,,,0.0686,,"Rosario, Tomás José de",
49168,NS da Purificação e Almas,,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",,1775,348,,,0.0,,"Amado, Manoel da Silva",
49169,NS de Belém,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,509,1775,,,,0.00589,,"Firme, Manoel Caetano",
49170,NS de Nazaré,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",,1775,340,,,0.10116,,"Paiva, João de",
49171,NS do Carmo e S Luís Gonzaga,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1775,,,,0.0,,"Cruz, José Gabriel",
49172,NS do Pilar e S José,,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",,1776,231,,,,,"Monteiro, Miguel",
49173,NS do Rosario S Antônio e Almas,,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",406,1775,400,,,,0.01,"Souza, Roque Jacinto de",
49174,NS do Socorro S Miguel e Almas,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1775,,,,0.00283,,"Viana, José Luís",
49175,NS dos Prazeres,,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",,1775,,,,0.0,,"Menezes, José Ferreira",
49177,Santana e S Antônio,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1775,,,,0.0,,"Lisboa, Antônio Pereira",
49178,Santana S José,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1775,,,,0.0027,,"Ramos, André Pereira",
49179,S Domingos,,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",405,1775,,,,,,,
49180,S João Nepomuceno,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,,1775,,,,0.0043,,"Serra, Francisco Xavier de Matos",
49182,NS do Pilar e S José,,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",,1775,210,,,,,"Monteiro, Miguel",
49183,S José e NS dos Remédios,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,,1775,,,,0.13125,,"Silva, Gabriel Álvares da",
49184,Santíssimo Sacramento,,"Southeast Brazil, port unspecified",Luanda,Rio de Janeiro,,1775,,,,0.04207,,"Pereira, José Antônio",
49185,Santíssimo Sacramento e Todos os Santos,,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",402,1775,,,,,,"Pereira, Manoel",
49186,S dos Passos,,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,,1775,,,,0.00885,,"Jardim, Antônio Gomes",
